n,run,theta_NO,theta_BH,t_NO,t_BH
100,52,0.00017170002683997154,0.009322400088422,0.28733640001155436,0.048580999951809645
100,53,0.00017310003750026226,0.009245699970051646,0.25245139992330223,0.040691500063985586
100,54,0.00017260003369301558,0.009425999945960939,0.2544620999833569,0.0459214000729844
100,55,0.00017420004587620497,0.009367099963128567,0.2252265999559313,0.04348770005162805
100,56,0.0001838000025600195,0.009585699997842312,0.24435459997039288,0.0526901000412181
100,57,0.00017370004206895828,0.009579100064001977,0.26496239996049553,0.04552859999239445
100,58,0.00017319992184638977,0.009347400045953691,0.2630964000709355,0.04998150002211332
100,59,0.0001729999203234911,0.009415799984708428,0.24938930000644177,0.052652299986220896
100,60,0.00016980001237243414,0.00955909991171211,0.24734240001998842,0.05082540004514158
100,61,0.0001818999880924821,0.009501599939540029,0.2703175999922678,0.059708000044338405
100,62,0.00017859996296465397,0.009436600026674569,0.25746150000486523,0.057315200101584196
100,63,0.00021029997151345015,0.00954160001128912,0.2748081999598071,0.04530040000099689
100,64,0.000277700019069016,0.011351699940860271,0.25580889999400824,0.05239300010725856
100,65,0.00017710006795823574,0.009397399961017072,0.26858139992691576,0.05679290008265525
100,66,0.00017390004359185696,0.00936080003157258,0.25626549997832626,0.044398300000466406
100,67,0.00017090002074837685,0.010572000057436526,0.2608153000473976,0.06091070000547916
100,68,0.000179499969817698,0.009660999989137053,0.2678673999616876,0.046642999979667366
100,69,0.0001810999820008874,0.009725100011564791,0.2655605999752879,0.053147399914450943
100,70,0.00017690006643533707,0.013830099953338504,0.2647640999639407,0.05410710000433028
100,71,0.00018900004215538502,0.010438599972985685,0.28280619997531176,0.04615319997537881
100,72,0.0002544000744819641,0.009654199937358499,0.2697744999313727,0.0420980000635609
100,73,0.00017900008242577314,0.009563299943692982,0.28948239993769675,0.03797449998091906
100,74,0.00018199998885393143,0.010545000084675848,0.2823828000109643,0.05066189996432513
100,75,0.00017699995078146458,0.009459700086154044,0.25564810005016625,0.04065919993445277
100,76,0.00019479996990412474,0.010172400041483343,0.28183450002688915,0.0494480999186635
100,77,0.00017550005577504635,0.009302500053308904,0.29428009991534054,0.04363769991323352
100,78,0.00018159998580813408,0.009635500027798116,0.26046030002180487,0.05223709996789694
100,79,0.00017959997057914734,0.009515300043858588,0.2574958000332117,0.04806800000369549
100,80,0.00017490005120635033,0.009359000017866492,0.25425979995634407,0.04124199994839728
100,81,0.00017629994545131922,0.009364199941046536,0.24898939998820424,0.044622200075536966
100,82,0.00017760007176548243,0.010312500060535967,0.2620979000348598,0.062191099976189435
100,83,0.00017549993935972452,0.009491999982856214,0.262522800010629,0.04939029994420707
100,84,0.00017899996601045132,0.009415999986231327,0.26331890001893044,0.03992719994857907
100,85,0.00017470004968345165,0.010369200026616454,0.2618518000235781,0.0551465000025928
100,86,0.00017779995687305927,0.009467399911954999,0.24494240002240986,0.037764000007882714
100,87,0.0001748999347910285,0.009605600032955408,0.25744790001772344,0.047993999905884266
100,88,0.000232999911531806,0.009684099932201207,0.2879182000178844,0.04626139998435974
100,89,0.00017100002150982618,0.009787700022570789,0.26152179995551705,0.0530173999723047
100,90,0.0001799999736249447,0.009655000059865415,0.2580714999930933,0.04640929994639009
100,91,0.000175100052729249,0.009439100045710802,0.2742127999663353,0.050290900049731135
100,92,0.0001876999158412218,0.009410500060766935,0.2742416000692174,0.06044779997318983
100,93,0.00017609994392842054,0.010270500089973211,0.27274500008206815,0.04390079993754625
100,94,0.0001775999553501606,0.009461099980399013,0.25672549998853356,0.045207299990579486
100,95,0.0001802999759092927,0.009370299987494946,0.267794799990952,0.05066049995366484
100,96,0.00017689995002001524,0.00954439991619438,0.2735981000587344,0.04609399999026209
100,97,0.00017749995458871126,0.009358700015582144,0.2630852999864146,0.04032459994778037
100,98,0.00017709995154291391,0.00935930002015084,0.2607412999495864,0.04767090000677854
100,99,0.00017140002455562353,0.009410400060005486,0.2804170000599697,0.05369600001722574
400,0,0.0008345999522134662,0.33416460000444204,15.05788980005309,1.521762700052932
400,1,0.0008564000017940998,0.3389939999906346,18.20234319998417,1.6561979999532923
400,2,0.0008482999401167035,0.31050049990881234,14.35683639999479,2.0942350000841543
400,3,0.0008382000960409641,0.30656179995276034,18.555929699912667,2.069675200036727
400,4,0.0008439000230282545,0.3071404999354854,13.723218599916436,2.03876330005005
400,5,0.0008467000443488359,0.31272449996322393,14.064030400011688,2.0753869999898598
400,6,0.0010847999947145581,0.3747852999949828,17.73318300000392,1.8857606999808922
400,7,0.00149940000846982,0.30856209993362427,15.12023959995713,1.663556499988772
400,8,0.0008656999561935663,0.3063364999834448,14.243694700067863,1.9340580999851227
400,9,0.0008441000245511532,0.3189121000468731,13.134920999989845,1.700130800018087
400,10,0.0008474000496789813,0.3044655000558123,13.927763400017284,1.6284369999775663
400,11,0.0008407999994233251,0.3046039000619203,13.638617799966596,2.1426383999641985
400,12,0.0008680000901222229,0.3071081000380218,13.852272099931724,1.4248667999636382
400,13,0.0008542999858036637,0.3150638999650255,13.881013299920596,1.6604126000311226
400,14,0.0009347999002784491,0.3173029999015853,14.187433400074951,1.6104537000646815
400,15,0.0008485999424010515,0.31917360005900264,13.621357800089754,1.8436736000003293
400,16,0.0010187000734731555,0.32040590001270175,13.698753700009547,1.6311656000325456
400,17,0.000914999982342124,0.3061100000049919,13.710288500064053,1.6105557000264525
400,18,0.0008435000199824572,0.30662990000564605,13.250604899949394,1.7846581999910995
400,19,0.0008426998974755406,0.3231880000093952,13.646164200035855,1.7326283000875264
400,20,0.0008417000062763691,0.30652199999894947,14.051463600015268,1.5726080000167713
400,21,0.0008444000268355012,0.3067075000144541,13.173345300019719,1.8545925000216812
400,22,0.0008419000077992678,0.3135330999502912,13.375895400065929,2.3654540000716224
400,23,0.0008536999812349677,0.305566499941051,13.545032100053504,1.6298316000029445
400,24,0.0008634999394416809,0.3208034000126645,13.699915800010785,1.7023093999596313
400,25,0.0008617999264970422,0.32533800008241087,14.070684700040147,1.754829699988477
400,26,0.001027700025588274,0.33315309998579323,14.614324799971655,1.7025692999595776
400,27,0.0008384999819099903,0.3068982999539003,13.797217200044543,1.6325451000593603
400,28,0.0008407999994233251,0.30588550004176795,13.959079000051133,1.5900948999915272
400,29,0.0008532999781891704,0.31712869997136295,13.474009099998511,1.9065627999370918
400,30,0.0010198999661952257,0.3190150000154972,13.83530629996676,1.6875173000153154
400,31,0.0009150999831035733,0.31951349996961653,14.027574599953368,2.1834429000737146
400,32,0.0009220000356435776,0.319256899994798,13.555149400024675,1.8780472000362352
400,33,0.0008509999606758356,0.30471119994763285,12.959671400021762,1.7593734000110999
400,34,0.0008460000390186906,0.31157190003432333,13.440458599943668,1.7454036999261007
400,35,0.0008631000528112054,0.323255299939774,14.008194699999876,1.9445754999760538
400,36,0.0008526999736204743,0.3065855000168085,13.233991299988702,1.8030688000144437
400,37,0.0008362000808119774,0.311889800010249,13.866715100011788,1.67835910001304
400,38,0.0008434000192210078,0.3105012000305578,13.881431399961002,1.7322629999835044
400,39,0.0008614000398665667,0.3043600000673905,17.977527800016105,1.9560039999196306
400,40,0.0008443000260740519,0.3132732999511063,13.282238999963738,1.4309793000575155
400,41,0.0008399999933317304,0.3208786000031978,14.250198199995793,1.694417200051248
400,42,0.0008683999767526984,0.31940720009151846,14.145696100080386,1.7363557000644505
400,43,0.0008431999012827873,0.3229000000283122,13.970128700020723,1.6313513999339193
400,44,0.000840499997138977,0.3213185000931844,14.65259850001894,1.7546807999024168
400,45,0.0008454000344499946,0.30871819995809346,13.65954869997222,1.6476584000047296
400,46,0.0008370000869035721,0.3217224000254646,13.670630599954166,1.6572833999525756
400,47,0.0008439000230282545,0.3076658999780193,13.375275600003079,1.982931499951519
400,48,0.0008551999926567078,0.31491179997101426,14.79247830004897,1.6639369999757037
400,49,0.0008482999401167035,0.30812719999812543,18.156673600082286,1.8468638999620453
400,50,0.0008484999416396022,0.31296170002315193,13.069442700012587,1.8701442999299616
400,51,0.0008434000192210078,0.3227001999039203,13.977382299955934,1.692672700039111
400,52,0.0008628000505268574,0.3256808000151068,14.136909799999557,1.823504599975422
400,53,0.0008429000154137611,0.32324529998004436,13.650293799932115,1.5631389999762177
400,54,0.0009044000180438161,0.31706000003032386,13.409406800055876,1.8123920999933034
400,55,0.000848200055770576,0.3237344999797642,13.629211199935526,1.7867794999619946
400,56,0.0009223000379279256,0.3154631999786943,13.49305159994401,1.67455009999685
400,57,0.0008497999515384436,0.30936069996096194,13.879808400059119,1.8326981000136584
400,58,0.0009207000257447362,0.3255362999625504,13.87067139998544,1.766343199997209
400,59,0.0008312000427395105,0.32632489991374314,18.362249600002542,1.6881876999977976
400,60,0.0008470999309793115,0.30684739991556853,14.460008100024424,2.4757266000378877
400,61,0.0010583000257611275,0.31584870000369847,13.226309500052594,1.7298134999582544
400,62,0.0008379999781027436,0.3073745999718085,14.245839499984868,1.7019136000890285
400,63,0.0008365999674424529,0.3066204000497237,13.844875399954617,2.0367459999397397
400,64,0.0008917000377550721,0.3222869000164792,14.188349599950016,1.6532487999647856
400,65,0.0008406999986618757,0.3078260999172926,13.700395000050776,1.9149096000473946
400,66,0.0008322999347001314,0.33097660006023943,13.447448200080544,1.8295437999768183
400,67,0.0008478000527247787,0.31373480008915067,13.67328109999653,1.851621299982071
400,68,0.0008342999499291182,0.30619320005644113,13.871048799948767,1.6977766000200063
400,69,0.0009598999749869108,0.31454890000168234,14.047893800074235,2.1098631999921054
400,70,0.0008432000176981091,0.3188878999790177,13.250134799978696,1.5375112000619993
400,71,0.0008462999248877168,0.3117338999873027,13.68477240006905,1.416499000042677
400,72,0.0008458000374957919,0.32048540003597736,13.803807100048289,1.6687138000270352
400,73,0.000861200038343668,0.30438390001654625,13.653597000055015,1.6842085000826046
400,74,0.0008473999332636595,0.3126537000061944,13.988263000035658,1.8179623999167234
400,75,0.0008506999583914876,0.3239283000584692,13.987928100046702,1.8158867999445647
400,76,0.0008849999867379665,0.306776599958539,13.619985700002871,1.98263650003355
400,77,0.0008891000179573894,0.3046258999966085,13.39353709993884,1.4436563999624923
400,78,0.0008489999454468489,0.3085343000711873,14.216376499971375,1.2886997000314295
400,79,0.0008558999979868531,0.3058924999786541,13.773892599972896,1.554584400029853
400,80,0.0008355999598279595,0.33266040007583797,14.648405799991451,1.9871087999781594
400,81,0.0008327000541612506,0.3091380000114441,14.210442199953832,1.8824889999814332
400,82,0.0008767000399529934,0.31192629993893206,13.393813799950294,1.4745868999743834
400,83,0.0008360999636352062,0.31391999998595566,13.347667200025171,1.5366224999306723
400,84,0.0008447000291198492,0.31447579991072416,14.14954510005191,2.134979100083001
400,85,0.0008480000542476773,0.30531389999669045,13.723247200017795,1.5231106000719592
400,86,0.0008637999417260289,0.31714960001409054,13.501006299979053,1.6268711000448093
400,87,0.000848200055770576,0.30891979997977614,13.665832399972714,1.870695999939926
400,88,0.0008328999392688274,0.3158792000031099,13.421941800042987,1.763487600022927
400,89,0.0008538999827578664,0.30929609993472695,14.262689399998635,1.8257233999902382
400,90,0.0008454000344499946,0.3206725000636652,14.813731600064784,2.0839510000078008
400,91,0.0015447000041604042,0.30935849994421005,16.803121399949305,1.9087856999831274
400,92,0.0008434999035671353,0.3229617999168113,13.932185800047591,1.378892100066878
400,93,0.0008335000602528453,0.3243751999689266,14.492900699959137,1.7731709000654519
400,94,0.0013121000956743956,0.33073940000031143,13.727844300097786,1.6853387000737712
400,95,0.0009866999462246895,0.3244937000563368,13.827361100004055,1.7852922999300063
400,96,0.0008530999766662717,0.30990430002566427,13.846155200037174,2.321568900020793
400,97,0.0008620999287813902,0.3209377999883145,13.695414599962533,1.5631379999686033
400,98,0.0008597000269219279,0.3065564000280574,13.570024200016633,1.7723918000701815
400,99,0.0008585000177845359,0.312383099924773,13.269544500042684,1.806306999991648
1000,0,0.002666399930603802,5.512667799950577,256.7531604000833,18.348862300044857
1000,1,0.0027074000099673867,5.494288900052197,255.24570840003435,15.384979599970393
1000,2,0.00299000006634742,5.431938899913803,259.15910699998494,13.051573700038716
1000,3,0.0026102999690920115,5.496215200051665,255.75397449999582,12.552476200042292
1000,4,0.0037779000122100115,5.436765399994329,250.89500200003386,13.317365600029007

1000,5,0.004384599975310266,5.445594999939203,256.38426820002496,13.367446099990048
1000,6,0.002615200006403029,5.443318799952976,252.24271070002578,13.542599500040524
1000,7,0.002935199998319149,5.444802499958314,249.85810900002252,12.95069450000301
1000,8,0.0026137999957427382,5.440566599951126,254.17611979995854,12.216753600048833
1000,9,0.0028737999964505434,5.414335899986327,252.2270291999448,13.45651520008687
1000,10,0.0025915999431163073,5.457922299974598,249.66284220002126,13.790506699937396
1000,11,0.0036916000535711646,5.416823200066574,257.7223400999792,15.033637500018813
1000,12,0.0026025999104604125,5.454618399962783,256.780729399994,14.096452599973418
1000,13,0.002827799995429814,5.407460899907164,250.64806040003896,12.915178499999456
1000,14,0.0026223999448120594,5.439625200000592,251.86863469996024,14.513671400025487
1000,15,0.0028098999755457044,5.403984899981879,259.82999539992306,12.777693600044586
1000,16,0.0026108999736607075,5.442643599933945,249.9416766000213,15.65880630002357
1000,17,0.0028464000206440687,5.418580499943346,249.90327270003036,14.808154900092632
1000,18,0.0026789000257849693,5.448117200052366,251.6628060999792,15.679175999946892
1000,19,0.0029603000730276108,5.403643399942666,255.0628684000112,13.199171400046907
1000,20,0.0026151000056415796,5.451372500043362,248.76864799996838,14.017191900056787
1000,21,0.0028141000075265765,5.441444500000216,253.85665980004705,14.149682600051165
1000,22,0.002578199957497418,5.4444025999400765,251.4035066999495,14.864189499989152
1000,23,0.0027695000171661377,5.435974100022577,247.5601439999882,13.375615699915215
1000,24,0.002732899971306324,5.438590200035833,247.4733367000008,13.566579599981196
1000,25,0.0026190999196842313,5.456942599965259,254.00777520006523,14.929093300015666
1000,26,0.002867399947717786,5.4280470999656245,245.90048640000168,15.280048200045712
1000,27,0.00270659988746047,5.425208300002851,250.94286490010563,12.468423699960113
1000,28,0.0027666999958455563,5.41316979995463,243.3450614999747,16.03935310000088
1000,29,0.0026976000517606735,5.454813400050625,254.9529629999306,13.981759599992074
1000,30,0.0028234999626874924,5.432856100029312,255.00409389997367,12.667790099978447
1000,31,0.0026154000079259276,5.4732421999797225,254.2072442000499,13.518774600001052
1000,32,0.0029088000301271677,5.409937800024636,251.92999730003066,14.467908199992962
1000,33,0.002646600012667477,5.428362900041975,248.22676580003463,14.929052599938586
1000,34,0.0026019999058917165,5.427040200098418,251.37606040004175,10.592761799925938
1000,35,0.0026418999768793583,5.484212400042452,254.1497365999967,14.74080559995491
1000,36,0.0028218000661581755,5.417315199971199,254.97344179998618,17.33143070002552
1000,37,0.0026216000551357865,5.462472299928777,247.3133643999463,12.32460270007141
1000,38,0.0027919000713154674,5.411861500004306,252.4064818000188,14.775488100014627
1000,39,0.002724600024521351,5.4219587000552565,247.12110910005867,12.651805899920873
1000,40,0.002863400033675134,5.434503199998289,250.8569690999575,13.376638400019147
1000,41,0.002617000020109117,5.4572241000132635,249.50046509993263,11.752312000025995
1000,42,0.0028737999964505434,5.405653499998152,249.42413709999528,14.809697100077756
1000,43,0.0035212000366300344,5.470428799977526,256.95704299991485,14.284067499917
1000,44,0.002827899996191263,5.444256399990991,255.91219519998413,11.46298100007698
1000,45,0.0026446999981999397,5.461742600076832,253.60326330002863,16.48394179996103
1000,46,0.0027667999966070056,5.369230000069365,253.54780579998624,13.57886889996007
1000,47,0.0027608999516814947,5.332594799925573,254.84328859997913,13.040101899998263
1000,48,0.0027534000109881163,5.336477400036529,255.76341809995938,15.114352999953553
1000,49,0.0027794999768957496,5.32374180003535,249.27773870003875,11.590048599988222
1000,50,0.0027584999334067106,5.31463789998088,258.09539070003666,12.376773199997842
1000,51,0.00277339993044734,5.335669699939899,249.95258620008826,13.431514300056733
1000,52,0.002750599989667535,5.344541999977082,251.47770029993262,10.415744400001131
1000,53,0.002763299969956279,5.348147999960929,253.95067129994277,12.267949300003238
1000,54,0.0027654001023620367,5.334790900000371,258.0314830999123,14.476309700054117
1000,55,0.0027625999646261334,5.340982499998063,256.2022241000086,13.254694900009781
1000,56,0.0027470000786706805,5.321720900014043,247.5205641000066,14.965584799996577
1000,57,0.00279150006826967,5.347127399989404,249.91706909995992,14.582471699919552
1000,58,0.002745900070294738,5.33885719999671,256.1669363999972,12.105025400058366
1000,59,0.002754999906755984,5.331832500058226,246.61575410002843,15.407042700098827
1000,60,0.0027716000331565738,5.345130100031383,247.58843919995707,14.388480299967341
1000,61,0.002765999990515411,5.365772099932656,253.32584369997494,11.421296300017275
1000,62,0.0027724000392481685,5.335297900019214,248.14055040001404,12.786389100016095
1000,63,0.0027797999791800976,5.3393497000215575,245.80475799995475,13.574420799966902
1000,64,0.002794999978505075,5.332271300023422,243.16820630000439,16.226138600031845
1000,65,0.002772600040771067,5.331177099957131,253.29113499994855,13.076555999927223
1000,66,0.0027548999059945345,5.340205200016499,245.82451130007394,12.626229700050317
1000,67,0.0027649999829009175,5.339020799961872,250.68664820003323,15.009926300030202
1000,68,0.0028304000152274966,5.351982600055635,245.60315690003335,11.916305199963972
1000,69,0.0027754000620916486,5.335055699921213,251.16705739998724,12.338098300038837
1000,70,0.0027837000088766217,5.335164699936286,254.30540980002843,12.413913000025786
1000,71,0.0027830000035464764,5.356221199966967,248.80274849990383,14.58768640004564
1000,72,0.0027455000672489405,5.322352500050329,251.0274589000037,11.907744799973443
1000,73,0.0027709000278264284,5.340077699976973,252.73776779999025,15.96031590003986
1000,74,0.00276889989618212,5.3250045999884605,249.55664950003847,13.180143199977465
1000,75,0.002756900037638843,5.33519640006125,250.17021390004084,11.409249100019224
1000,76,0.0027595999417826533,5.337959299911745,247.07451910001691,13.29901110008359
1000,77,0.0027567000361159444,5.327749299933203,250.3795334000606,11.849776200018823
1000,78,0.002751899999566376,5.368971599964425,250.65792280004825,16.141532900044695
1000,79,0.0027250999119132757,5.341558499960229,246.29875330009963,13.86470720008947
1000,80,0.002798300003632903,5.3477987999795005,249.41430810000747,9.251141999964602
1000,81,0.0027673000004142523,5.314927199971862,248.104289000039,14.434383900021203
1000,82,0.0027477999683469534,5.364482200006023,250.8902473000344,13.930632300092839
1000,83,0.0027664999943226576,5.34599010006059,247.9458306999877,12.768772199982777
1000,84,0.0027489999774843454,5.336184600018896,247.53706240002066,15.898083999985829
1000,85,0.0027744999388232827,5.335747399949469,248.5527697999496,12.935448399977759
1000,86,0.0027750000590458512,5.352341299992986,246.4367643999867,14.154063199996017
1000,87,0.002749399980530143,5.345236100023612,243.73918559995946,12.93941160000395
1000,88,0.0027605999493971467,5.320023100008257,246.8635427999543,14.16074620001018
1000,89,0.0027590999379754066,5.3199669000459835,243.3186323000118,13.51868049998302
1000,90,0.002806499949656427,5.347059600055218,253.76289280003402,11.966124000027776
1000,91,0.0027577000437304378,5.3342648999532685,249.93817129998934,16.443446699995548
1000,92,0.002767500001937151,5.333134899963625,248.60724389995448,14.436321399989538
1000,93,0.0027679000049829483,5.3472956999903545,251.1536858000327,14.214524999959394
1000,94,0.0027625999646261334,5.331886900006793,243.17370310006663,13.333347599953413
1000,95,0.0027794999768957496,5.335035500000231,250.70600030000787,15.794186000013724
1000,96,0.0027336999773979187,5.366306399926543,246.8696229000343,14.628326500067487
1000,97,0.0027796999784186482,5.324025499983691,247.80485209997278,13.548789800028317
1000,98,0.002760999952442944,5.33519469993189,255.05325550003909,11.593805800075643
1000,99,0.002760100062005222,5.427349400008097,249.74947389995214,13.513463199837133
4000,0,-1.0,361.167380400002,300.0,288.58904550014995
4000,1,-1.0,359.9703134999145,300.0,283.93776590004563
4000,2,-1.0,359.62713700020686,300.0,274.59164689993486
4000,3,-1.0,360.61067550000735,300.0,260.9142277999781
4000,4,-1.0,359.489125699969,300.0,271.7580141001381
4000,5,-1.0,359.0817137998529,300.0,262.35426909988746
4000,6,-1.0,359.16620129998773,300.0,229.53833719994873
4000,7,-1.0,359.67547720018774,300.0,257.208656599978
4000,8,-1.0,-1.0,300.0,300.0
4000,9,-1.0,359.0471038001124,300.0,276.26145320013165
4000,10,-1.0,359.27913969988003,300.0,272.7285097998101
4000,11,-1.0,359.0686652001459,300.0,296.0916198999621
4000,12,-1.0,365.11002430017106,300.0,278.50327349989675
4000,13,-1.0,359.4154831999913,300.0,230.89806029992178
4000,14,-1.0,-1.0,300.0,300.0
4000,15,-1.0,361.32166480016895,300.0,239.71189419995062
4000,16,-1.0,359.4023671001196,300.0,281.8926165997982
4000,17,-1.0,359.4125957998913,300.0,243.058767599985
4000,18,-1.0,359.7798677999526,300.0,254.7693044000771
4000,19,-1.0,359.5828324002214,300.0,272.26080629997887
4000,20,-1.0,359.9470668998547,300.0,251.90204870002344
4000,21,-1.0,359.4560873999726,300.0,246.02763290004805
4000,22,-1.0,360.1233441999648,300.0,239.1168349001091
4000,23,-1.0,359.88421729998663,300.0,255.0274334999267
4000,24,-1.0,360.3322292000521,300.0,277.9072411998641
4000,25,-1.0,-1.0,300.0,300.0
4000,26,-1.0,359.6934420999605,300.0,263.23424599994905
4000,27,-1.0,-1.0,300.0,300.0
4000,28,-1.0,359.315035100095,300.0,267.5771336001344
4000,29,-1.0,359.5017226000782,300.0,291.0265451997984
4000,30,-1.0,359.628790799994,300.0,261.4381400998682
4000,31,-1.0,360.0258145001717,300.0,258.998452299973
4000,32,-1.0,359.86719639995135,300.0,279.66714609996416
4000,33,-1.0,359.5288784999866,300.0,259.2401168998331
4000,34,-1.0,359.7662579000462,300.0,289.1713602999225
4000,35,-1.0,359.6019470000174,300.0,251.5311965001747
4000,36,-1.0,359.10254089999944,300.0,266.29704049997963
4000,37,-1.0,359.3634627999272,300.0,269.87089940020815
